RowLabel,ColLabel,Value,x,y
temperature,evaluative.positive,0.5554672479629517,8,24
temperature,exchange,0.4990050196647644,9,24
temperature,kinship,0.2915407121181488,10,24
temperature,medicine,0.4931764006614685,11,24
temperature,movement,0.5401393175125122,12,24
temperature,person,0.20308631658554077,13,24
temperature,place,0.4474228024482727,14,24
temperature,plants_and_food,0.5955089926719666,15,24
temperature,quantity,0.3954452574253082,16,24
temperature,relational,0.4146842956542969,17,24
temperature,sense.auditory,0.30865374207496643,18,24
temperature,sense.visual,0.2229091376066208,19,24
temperature,shapes,0.4971756339073181,20,24
temperature,size,0.53814697265625,21,24
temperature,spatial,0.5700654983520508,22,24
temperature,substance,0.7773157358169556,23,24
temperature,temperature,0.9633491039276123,24,24
temperature,time.period,0.5293233394622803,25,24
temperature,time.relative,0.4713398218154907,26,24
time.period,action,0.40692606568336487,0,25
time.period,animals,0.3558832108974457,1,25
time.period,artifact,0.3649965226650238,2,25
time.period,body,0.46988189220428467,3,25
time.period,cognition,0.3557126224040985,4,25
time.period,colors,0.5351309776306152,5,25
time.period,conflict,0.4036403000354767,6,25
time.period,evaluative.negative,0.33124542236328125,7,25
time.period,evaluative.positive,0.47090840339660645,8,25
time.period,exchange,0.4015451669692993,9,25
time.period,kinship,0.3557187616825104,10,25
time.period,medicine,0.40101927518844604,11,25
time.period,movement,0.48117852210998535,12,25
time.period,person,0.38516658544540405,13,25
time.period,place,0.4050390422344208,14,25
time.period,plants_and_food,0.40351104736328125,15,25
time.period,quantity,0.548682689666748,16,25
time.period,relational,0.4600025415420532,17,25
time.period,sense.auditory,0.3230213522911072,18,25
time.period,sense.visual,0.4211083948612213,19,25
time.period,shapes,0.5041904449462891,20,25
time.period,size,0.505131721496582,21,25
time.period,spatial,0.5040299892425537,22,25
time.period,substance,0.44795286655426025,23,25
time.period,temperature,0.5293233394622803,24,25
time.period,time.period,0.7876145243644714,25,25
time.period,time.relative,0.6754554510116577,26,25
time.relative,action,0.469832181930542,0,26
time.relative,animals,0.28715795278549194,1,26
time.relative,artifact,0.4543994665145874,2,26
time.relative,body,0.4945216774940491,3,26
time.relative,cognition,0.47715631127357483,4,26
time.relative,colors,0.3978336453437805,5,26
time.relative,conflict,0.4955998957157135,6,26
time.relative,evaluative.negative,0.41715750098228455,7,26
time.relative,evaluative.positive,0.5155817270278931,8,26
time.relative,exchange,0.4907481372356415,9,26
time.relative,kinship,0.32703864574432373,10,26
time.relative,medicine,0.45983362197875977,11,26
time.relative,movement,0.6512072086334229,12,26
time.relative,person,0.4138503074645996,13,26
time.relative,place,0.5069409608840942,14,26
time.relative,plants_and_food,0.3483273386955261,15,26
time.relative,quantity,0.5072256922721863,16,26
time.relative,relational,0.5927119255065918,17,26
time.relative,sense.auditory,0.372887521982193,18,26
time.relative,sense.visual,0.5081446170806885,19,26
time.relative,shapes,0.46527695655822754,20,26
time.relative,size,0.6077449321746826,21,26
time.relative,spatial,0.5515387654304504,22,26
time.relative,substance,0.4053042531013489,23,26
time.relative,temperature,0.4713398218154907,24,26
time.relative,time.period,0.6754554510116577,25,26
time.relative,time.relative,0.8230080008506775,26,26
